,GEOID,geometry,minutes,count in 30,gravity_doc,fca_doc,2sfca_doc,2sfca30_doc,g2sfca_doc,3sfca_doc,raam_doc
971,17031410700,"POLYGON ((-87.59667670610719 41.80092301160044, -87.59182070414053 41.800976012188116, -87.59174770798461 41.79804601109964, -87.5916947113176 41.79550901015597, -87.59334871247215 41.79511100981402, -87.59654371374528 41.79506600942449, -87.59660970993554 41.79798701050972, -87.59667670610719 41.80092301160044))",28.29,10.0,717.0519008850968,0.006961061561888188,0.0026053026183336207,0.003146516964073478,0.00414261412702167,0.0026454910788586985,0.22271055488770586
972,17031490300,"POLYGON ((-87.6239378082357 41.729041983576735, -87.61917680681849 41.72911898417093, -87.61918980629653 41.72952298428161, -87.6143008071002 41.72786998441218, -87.61427280831472 41.726933984156815, -87.61414281486365 41.7218919827789, -87.61656081556855 41.721850982471786, -87.61898581627644 41.72180898216348, -87.62372981769158 41.72170298155352, -87.6239378082357 41.729041983576735))",10.06,3.0,22.064066422857792,0.0009413979759943516,0.0002044844899517071,0.00013729838620621572,0.00010736824008795846,0.0002522659973773078,0.5395188992419874
1002,17031840800,"POLYGON ((-87.70990970217501 41.844450014404856, -87.70503969981084 41.844518015009776, -87.70492970382053 41.84087701367982, -87.70482270783639 41.83723301234836, -87.70727670901168 41.837184012038975, -87.7090987098747 41.83715601181237, -87.70971371016768 41.837145011735316, -87.70981070616969 41.840798013070405, -87.70989970267152 41.84399701423906, -87.70990970217501 41.844450014404856))",24.73,11.0,,0.00105318588730911,0.0007267098621905352,0.0007308600555051678,0.000793818930343138,0.0006792592514417097,0.0174209010662344
1004,17197880111,"POLYGON ((-88.06856294234272 41.705783908470515, -88.06416794147664 41.70590690935646, -88.0593949406375 41.70592191027253, -88.05833794043376 41.705945910483365, -88.05522893983562 41.70601491110287, -88.04835593849587 41.706185912479114, -88.04776393968648 41.70470691202444, -88.04771294104005 41.70314891143634, -88.047610943842 41.699924910218805, -88.047755944718 41.6989509098172, -88.05437894594978 41.6988069084886, -88.05793194661746 41.69872090777231, -88.05837994670175 41.69870990768192, -88.06828494852698 41.698508905699356, -88.06856294234272 41.705783908470515))",13.98,2.0,24.151175241183246,0.0009491668424383041,0.0004569978790324951,0.00025216762910322364,0.00013209558036507933,0.00036231111075482527,0.6374336084613762
1042,17031040202,"POLYGON ((-87.69915654098149 41.98312106687585, -87.69430253744572 41.98314606749592, -87.69308653656019 41.98315206765117, -87.68944753391224 41.98316806811503, -87.6892205399949 41.977708066125366, -87.68916854151622 41.97634606562845, -87.6916125432657 41.97633406531727, -87.69234654431862 41.9758670650526, -87.69239554340062 41.9767040653557, -87.6989515480285 41.97673306454344, -87.69901054601392 41.97855906521012, -87.69903754500724 41.97947006554303, -87.69909754299509 41.9812950662092, -87.69915654098149 41.98312106687585))",23.3,13.0,472.61737296060676,0.0017560584014851236,0.0010740225559845728,0.0013714422631663312,0.0019076719182988101,0.001481801472004072,0.36688735768223374
1059,17031222200,"POLYGON ((-87.68740960770799 41.917568044117424, -87.6849586061756 41.91761504443539, -87.6825186046529 41.917659044750906, -87.68009560313538 41.91770704506583, -87.68001360661147 41.91467004395193, -87.682446608125 41.91461904363503, -87.68241960930813 41.91358204325468, -87.68315460919509 41.91405904334114, -87.68731561175153 41.91399504280791, -87.68740960770799 41.917568044117424))",25.94,14.0,360.71062503437975,0.0025477094649810125,0.0011353666730962656,0.001181180327247557,0.0009946983638924327,0.0012507327501904985,0.3966279296925791
1186,17043843500,"POLYGON ((-88.03250680649444 41.87955498408821, -88.03277080474507 41.882185985100364, -88.03275880338282 41.88413398588303, -88.03274980330315 41.88424398592856, -88.03280080222859 41.88580898654767, -88.03263380099166 41.887503987253616, -88.0280908005572 41.88598798736998, -88.0281607987737 41.88856398838938, -88.02525379717507 41.88946998921345, -88.018225795045 41.8891899902179, -88.01814979353753 41.891277991061955, -88.00846579089098 41.89047399227782, -88.00850879182602 41.88919199176215, -88.00916179209536 41.88911799162904, -88.01268479402846 41.888044990642804, -88.01254279831363 41.881983988255755, -88.01250979926212 41.880641987727515, -88.0123508033764 41.874814985436565, -88.0180328052833 41.87467998446718, -88.01929380559007 41.87481398431737, -88.02921480906173 41.874371982541795, -88.02958280775219 41.87640998329826, -88.03284180887768 41.876291982726634, -88.03250680649444 41.87955498408821))",0.0,2.0,,0.0014448257178977786,0.0006070680861316052,0.0012233009103218126,0.0019101001326984313,0.0009362467715692494,0.03041411154094184
1215,17031421200,"POLYGON ((-87.61304474830696 41.773011999265556, -87.60940974698701 41.773077999710296, -87.60576874566802 41.77314100015464, -87.60572674801159 41.771321999479696, -87.60563875295102 41.76748899805738, -87.60558575501832 41.76588099746254, -87.6105167520909 41.769405998210914, -87.6121807511347 41.77058199845803, -87.61544974917764 41.77296999897194, -87.61304474830696 41.773011999265556))",22.79,7.0,53.13493087515778,0.001015916017609211,0.000416166305579612,0.0002816884033940145,0.00019060494478674372,0.0002749937075716454,0.38634594333085903
1345,17031200100,"POLYGON ((-87.7421536183868 41.93889104523042, -87.73826461583316 41.93894504573124, -87.73602561436273 41.93897604601954, -87.73521161382942 41.9389860461239, -87.73146061915945 41.9317340439222, -87.73557362180773 41.93167604339364, -87.73681462260394 41.931661043235074, -87.73802362338107 41.9316450430801, -87.74189262586619 41.93159504258461, -87.7421536183868 41.93889104523042))",27.92,10.0,77.05032637715392,0.00090569766165331,0.0003538458262607152,0.00020417506448465364,7.566021216710695e-05,0.00025738932498784264,0.7213870324222136
1348,17031200200,"POLYGON ((-87.74189262586619 41.93159504258461, -87.73802362338107 41.9316450430801, -87.73681462260394 41.931661043235074, -87.73557362180773 41.93167604339364, -87.73146061915945 41.9317340439222, -87.72956862188025 41.92808104281246, -87.72770162459332 41.92447304171551, -87.73166662708473 41.92442604121064, -87.73289062785422 41.92441104105461, -87.73656963016766 41.9243650405853, -87.74163063334775 41.9243030399402, -87.7417456302996 41.92727804101809, -87.74189262586619 41.93159504258461))",28.05,10.0,70.5271584102763,0.0006314885447977974,0.000245252337836969,0.00020180237456713702,0.0001198713304918654,0.0002687761794158953,0.46287383907044455
1374,17197883519,"POLYGON ((-87.90937511453642 41.556880140185584, -87.90467512602979 41.55692913086278, -87.90226313160532 41.55682812620305, -87.89019816148884 41.5571251020992, -87.87078320879614 41.55733906356701, -87.87049220043613 41.552822067576145, -87.87053719923453 41.55227906821577, -87.87045219491233 41.550018070342695, -87.87028618336677 41.54404307607995, -87.87028318321245 41.54396207615627, -87.87025118075208 41.542691077383395, -87.87453716922853 41.54262108586305, -87.87996215462096 41.54252909659888, -87.87979014390615 41.537359101469065, -87.88638112041924 41.53497911675681, -87.88951011208697 41.535141122714464, -87.89133610693688 41.535110126316866, -87.89787908836165 41.534956139266995, -87.90868005781559 41.534774160570095, -87.90887707556065 41.541690154149954, -87.90890707672133 41.5421591537473, -87.9089580802668 41.54355015247867, -87.90901008382791 41.54494715120622, -87.90923010264456 41.552262144442295, -87.90937511453642 41.556880140185584))",29.52,2.0,12.415795586527295,0.0008257638315441783,0.00043524715037016596,0.00022663507383041017,2.3176913024276155e-05,0.00026686895998379696,1.026856277154332
1375,17031832900,"POLYGON ((-87.66673864408516 41.876351031371776, -87.66185264140138 41.8764380319934, -87.65700263874231 41.876519032608506, -87.65685264379415 41.87225403104334, -87.66102564606801 41.87216903050929, -87.6617236465017 41.872110030403356, -87.66171364692403 41.87175203027175, -87.66652264956997 41.871628029646786, -87.66659864650038 41.8742510306101, -87.66673864408516 41.876351031371776))",25.9,14.0,1120.8602007234263,0.00791341302572906,0.006717178770152626,0.006345123118224673,0.005463087421678279,0.006891726409735157,0.41756570117240316
1419,17031070101,"POLYGON ((-87.64180656759743 41.927813053520715, -87.63922756494144 41.928665054155296, -87.63926456369109 41.929696054534354, -87.64063356510664 41.92924205419676, -87.64146656387982 41.930661054621964, -87.64086856326459 41.93085605476822, -87.64178556198917 41.93236005521458, -87.64134256108207 41.93287005545895, -87.6393265597482 41.93292005572629, -87.63795455886748 41.932932055900054, -87.63210155542939 41.93272705654589, -87.63092428824328 41.933013682439395, -87.62938030639515 41.926547673234715, -87.63363156508223 41.92575105375957, -87.6360635666858 41.92567005343019, -87.63656856701273 41.9256580533636, -87.63911556864326 41.92561205303312, -87.64047856951859 41.925585052855375, -87.64133556829331 41.927010053280014, -87.64180656759743 41.927813053520715))",28.42,22.0,1300.358655029144,0.003991521457868803,0.0024432888605834336,0.0031173060245557613,0.003204123293704059,0.0028340169363177165,0.15420389188126443
1434,17031292200,"POLYGON ((-87.7200656912045 41.85892101852287, -87.71888169060601 41.85893101866837, -87.71766168998417 41.858946018820006, -87.71520568873456 41.858974019124474, -87.7139856881136 41.858988019275756, -87.7127706874973 41.85900001942571, -87.71033268625943 41.85902501972693, -87.71025568926646 41.856271018720996, -87.71381269240067 41.85501001783084, -87.71872269668201 41.85328601660894, -87.719888697697 41.85287401631795, -87.71991169653077 41.85395601671352, -87.7200656912045 41.85892101852287))",24.49,13.0,333.5235230478387,0.0024169326074713724,0.001532663423447687,0.0011187918763270802,0.0012351210402771903,0.0009736707356913363,0.3599915463840558
1482,17031170300,"POLYGON ((-87.8072686397366 41.952765042225934, -87.80360663778838 41.95275304267681, -87.80113663647137 41.952748042982094, -87.79870663517579 41.952743043282396, -87.79627163387269 41.95274304358519, -87.78655862850376 41.95291604485716, -87.78636263287306 41.948390043202984, -87.78630663553942 41.94566304219863, -87.79232663882044 41.945549041402764, -87.79598664081504 41.945479040918556, -87.79841264213935 41.945430040596605, -87.80084064345955 41.94538604027625, -87.80330764480583 41.945336039948735, -87.80700464681895 41.94526503945934, -87.80713364338727 41.94889904079965, -87.8072686397366 41.952765042225934))",22.32,7.0,90.94435619748765,0.0008263412153572336,0.0004928787230638456,0.0005161506953931462,0.0004603129695002044,0.00058398189630764,0.4706828882495805
1492,17031191100,"POLYGON ((-87.75614564177293 41.92410703805464, -87.75368164050622 41.92414103838168, -87.75122663924377 41.92417503870754, -87.74875763783415 41.92420603902825, -87.74630163628883 41.924239039342346, -87.7462096400343 41.92058403801282, -87.74616864191 41.91875703734761, -87.74600964625091 41.91449303580282, -87.74857364746389 41.91480103560171, -87.74935964782328 41.91490803554467, -87.75285764917206 41.91532603525179, -87.75589465026445 41.9157090350017, -87.75599064729204 41.91865203607049, -87.75604164546444 41.9204580367274, -87.75612864224655 41.92363703788415, -87.75614564177293 41.92410703805464))",28.44,9.0,,0.0004660483758214103,0.00022106038821951247,0.0002931877561201265,0.00035264187565054014,0.00035779191397192103,0.10878986900898646
1493,17031191301,"POLYGON ((-87.78544265684312 41.92367803415556, -87.77814665308883 41.92378903512839, -87.77571565183646 41.92382703545286, -87.77501065439063 41.92092803447154, -87.77560365505444 41.92055903425922, -87.77490865735707 41.917919033372634, -87.77546965900295 41.91655203279536, -87.78026266137431 41.9165320321719, -87.78522566388824 41.91645203150433, -87.78527666215518 41.918228032156215, -87.78541065786338 41.92263103377147, -87.78544265684312 41.92367803415556))",24.47,10.0,104.78803939541734,0.0007496392361176184,0.0005571926033577503,0.00031265355585139944,0.00019211135188759138,0.0002883247266028454,0.6163147907122521
1565,17031081900,"POLYGON ((-87.64309160204755 41.900413043172605, -87.64004360023664 41.90046804356431, -87.63998360213077 41.89890504299011, -87.63988960502647 41.896515042112355, -87.64003960511367 41.89651304209337, -87.64002760633569 41.89551704172427, -87.64294860799478 41.89550504136474, -87.6429286067907 41.896476041728285, -87.64309160204755 41.900413043172605))",20.58,20.0,1040.802586843439,0.003658684083212385,0.0037413901050331066,0.0023364638869884614,0.0020360579453728204,0.0017320604133654698,0.2987753608693908
1611,17031810502,"POLYGON ((-87.81826564070752 41.957942042797555, -87.81825563898387 41.959752043476726, -87.81642563794497 41.959798043720035, -87.81639463447765 41.96342404508121, -87.81637763101776 41.967050046440654, -87.81570263062846 41.96706704652984, -87.81206262852825 41.96715904701084, -87.80717262570708 41.9672810476563, -87.80718462825587 41.96464104666939, -87.80521562767143 41.964125046719026, -87.80254662567488 41.964673047251665, -87.80256763094602 41.9592430452251, -87.80135463028329 41.959247045376515, -87.8013546304647 41.95906004530684, -87.80130063270269 41.95672304444276, -87.80729063868833 41.95386604263418, -87.8072686397366 41.952765042225934, -87.81222464249804 41.952651041567044, -87.81343264317016 41.952624041406715, -87.81830264589242 41.952501040754996, -87.81826564070752 41.957942042797555))",25.98,4.0,34.24572578874435,0.0005573514658343551,0.00018213045843716499,0.0002518668573879364,0.00018823006658582632,0.00029387175075057837,0.5803495549162472
1614,17031222600,"POLYGON ((-87.70697561969327 41.9174020416567, -87.70208861669909 41.91744504227186, -87.70198062056473 41.913938040990956, -87.70197862062294 41.91388504097165, -87.7068636235998 41.913828040352435, -87.70697561969327 41.9174020416567))",26.98,19.0,,0.0016846973325625567,0.0010376953178610157,0.0007039359342562679,0.0005449926600548242,0.0006091705339711785,0.04424426031928017
1650,17031010701,"POLYGON ((-87.68268249868878 42.01249707920158, -87.68026949678244 42.01253607951558, -87.67567749314773 42.01261708011519, -87.67540549401716 42.011394079758155, -87.67532749610578 42.00896207899037, -87.67529349769059 42.00713907841181, -87.67522649926282 42.00530207783295, -87.68017050311859 42.005206077179565, -87.68116050200175 42.00735007774205, -87.68184150122033 42.008845078135806, -87.68232250044763 42.010157078496185, -87.68308549915278 42.01232307909542, -87.68268249868878 42.01249707920158))",27.23,11.0,,0.0014947413917302983,0.0010466352099533088,0.0006742593720886597,0.0006454453306793819,0.0005187364334653644,0.15540040849562567
1665,17031832000,"POLYGON ((-87.6591675552114 41.94714905855865, -87.65432955191677 41.947245059194614, -87.64948554864813 41.94731505982171, -87.64942955086688 41.94546105913974, -87.6542715541118 41.94539605851519, -87.65424455521745 41.94446605817319, -87.65522955448613 41.94560505847401, -87.65669855575281 41.945351058197545, -87.65912155737881 41.94531605788413, -87.6591675552114 41.94714905855865))",22.58,23.0,859.7942172571624,0.0033451008467672255,0.002299734738911331,0.0020528989921767215,0.0014371390243894096,0.001903044160000335,0.32088867804499344
1744,17031806003,"POLYGON ((-87.85508959561463 42.04334806936831, -87.85512359348462 42.04680107057503, -87.85510459163376 42.049751071611254, -87.8551055911944 42.05045707185863, -87.85510858950059 42.053178072812166, -87.85500658885948 42.054099073146084, -87.85236458706149 42.05419407346548, -87.85067758590976 42.054260073671244, -87.84951858511917 42.05430407381211, -87.84873258458538 42.0543300739063, -87.84748158373341 42.05437507405745, -87.84536558229338 42.054449074312316, -87.84532758239851 42.054244074244956, -87.84529858348297 42.05250607364217, -87.84532658403532 42.051665073345916, -87.84532758405058 42.051642073337796, -87.84533758431681 42.051233073194105, -87.84535758505811 42.050086072792034, -87.84537358691982 42.04717007177362, -87.84539558807873 42.045367071142586, -87.84539258879988 42.044228070745795, -87.84664959007324 42.043500070353225, -87.8471245903962 42.04347407029171, -87.84751359185684 42.04156106958101, -87.84753359298189 42.03980206896477, -87.85249259627733 42.03961506834834, -87.85515159804262 42.03951606801811, -87.85508959561463 42.04334806936831))",27.82,5.0,,0.003143921751280857,0.0033202698348952695,0.0028672475307666176,0.0021728332222798914,0.002280762919751138,0.00822568497302421
1785,17031821102,"POLYGON ((-87.76079882307971 41.74880397302503, -87.75534882141719 41.748900973862575, -87.75472282122632 41.74891197395871, -87.75350982085565 41.748933974145224, -87.7522918204835 41.748955974332446, -87.7413578170422 41.74914697572287, -87.7411038255063 41.741896973490334, -87.74097482984048 41.73818597234787, -87.74106683418026 41.7345239711947, -87.75055983704357 41.734359969997264, -87.7506878328095 41.73801397112746, -87.75081782857815 41.74166697225724, -87.7520338289396 41.74164597206854, -87.75446182966361 41.74160197169109, -87.76053483147234 41.74149297074707, -87.76072882542564 41.74676097238782, -87.76079882307971 41.74880397302503))",28.16,5.0,,0.0008361903169161301,0.0005745695463603562,0.0008595825023296577,0.0016294391835465821,0.0007140573507511702,0.008833840833794057
1787,17031821300,"POLYGON ((-87.67992505216537 41.652459969829, -87.67989705106659 41.652789968738524, -87.67281708033677 41.65878397081362, -87.6724670813058 41.65915997052923, -87.67051108781541 41.660958969958976, -87.66816909648651 41.66281197015818, -87.6657511138913 41.6628579777161, -87.66560713222994 41.6592659929639, -87.6631281502221 41.65938300072748, -87.66317115771487 41.657805007217284, -87.66074017216897 41.65858301210194, -87.66061818910512 41.65544102600367, -87.65056226478069 41.65576805934061, -87.65155725901444 41.6554320574544, -87.65416424989466 41.6534230575055, -87.66142620296641 41.651464040166516, -87.66340319183924 41.65054003690963, -87.66856915645987 41.649271023190494, -87.66958515300689 41.64823802355143, -87.6702061479867 41.648233021259244, -87.67130913903829 41.64823101716048, -87.6797480706609 41.64819198588142, -87.68001205550743 41.651450973154176, -87.67992505216537 41.652459969829))",24.35,3.0,53.512868795609975,0.001550805744723889,0.0008842451259370084,0.00039934307427444063,8.780475331733476e-05,0.0006032568946232721,0.875044390344549
1798,17031390200,"POLYGON ((-87.60185168734479 41.81687001695804, -87.59941668629033 41.81689501725402, -87.59888168605269 41.81690501732074, -87.59685368882116 41.81414701652755, -87.59683169472456 41.80964201484457, -87.59926469575011 41.80961401454856, -87.60169969677361 41.80958801425307, -87.60172169539167 41.810655014649456, -87.6017386944171 41.81140801492902, -87.60185168734479 41.81687001695804))",25.18,12.0,354.5234083496612,0.0054843304843304845,0.002436329393935699,0.0014416381472439827,0.0005172006660279422,0.0011964432980303306,0.47706417399700995
2017,17031660900,"POLYGON ((-87.71272378380986 41.77152198719665, -87.70780978206838 41.771598987792586, -87.70296678035058 41.77167498838, -87.69928377905099 41.77172598882424, -87.69808277861986 41.771748988971446, -87.6944297773215 41.77180698941482, -87.69320577688906 41.771823989562485, -87.69076877602309 41.77186198985803, -87.68833277515483 41.77190199015421, -87.68710877472198 41.77191899030188, -87.68466377385131 41.77195799059874, -87.68344377341613 41.77197799074708, -87.68339177550936 41.77014999007687, -87.68334277759239 41.76833198941, -87.68324278175184 41.764701988078684, -87.68813578343624 41.76461798748414, -87.68935978385619 41.76459798733578, -87.69302878511229 41.76453998689185, -87.69791978679082 41.76445798629834, -87.70281278845398 41.76438898570945, -87.70770079012763 41.764307985116744, -87.71234879170231 41.76424498455833, -87.71253979176745 41.76424198453524, -87.71265178782879 41.76785098585223, -87.71272378380986 41.77152198719665))",29.56,4.0,,0.0011994002998500749,0.0002932867896827267,0.00047144165189878215,0.0007633022797068877,0.000522566161825357,0.0708954930347626
2018,17031670900,"POLYGON ((-87.65954074756262 41.786815999014536, -87.65711374663499 41.786850999309664, -87.65468374570597 41.78688599960513, -87.65459375006849 41.783244998263584, -87.65454975224753 41.781426997593606, -87.65450175442665 41.779607996923716, -87.65936075621362 41.77954299633647, -87.65940475405395 41.78135799700491, -87.65949574972461 41.78499799834513, -87.65954074756262 41.786815999014536))",28.61,7.0,60.06232083296554,0.001826817683595177,0.0006806674671239267,0.00043109259551267026,0.00022987530829159014,0.00039265709548348953,0.5050028826133555
2089,17031711500,"POLYGON ((-87.64361080470862 41.73606998321038, -87.63875180329157 41.73609998379392, -87.63753780293811 41.73610698393956, -87.63551480237307 41.736099984176974, -87.63405480215935 41.73594398430575, -87.63363781112486 41.7288819823646, -87.63734381218923 41.72885098190979, -87.63855581254734 41.728832981758806, -87.64340981397079 41.72876898115631, -87.64361080470862 41.73606998321038))",28.94,5.0,13.507585635066315,0.00034494653328734045,0.0001251270571551745,7.704075966204732e-05,1.9910335352498037e-05,9.458362561531206e-05,0.8102976960004722
2090,17031770601,"POLYGON ((-87.9210046413176 42.03751205996947, -87.91367163647242 42.03781106089573, -87.90901863340129 42.03799006147915, -87.90901763534795 42.03450506022084, -87.90901063747583 42.03068905884368, -87.89920663107374 42.031084060092304, -87.89261562679667 42.03129406091099, -87.8915926282212 42.02772305974904, -87.89056162970756 42.0240520585537, -87.8944316321888 42.023924058065944, -87.9004826360699 42.02371705730046, -87.90901964154656 42.023414056215685, -87.92084164916257 42.022917054683695, -87.92086564809641 42.02490205540232, -87.92092264511899 42.030435057406656, -87.9210046413176 42.03751205996947))",28.45,3.0,32.902138294491834,0.001195886151638364,0.0006625225359430608,0.00025996120234883074,4.624494500475981e-05,0.00036709819697338037,0.9185790300022197
